AAAA-MM-DD HH-MM-SS.ssssss	Xac	Yac	Zac	Xgi	Ygi	Zgi	Xma	Yma	Zma	Wq	Iq	Jq	Kq	
2017-05-08 22:09:38.937229	1 - -0.99	-0.03	-0.03	0.10	-	-0.02	0.10	1.02	-	0.02	0.04	0.16	
2017-05-08 22:09:38.940357	1 - -0.99	-0.03	-0.03	0.10	-	-0.02	0.10	1.02	-	0.02	0.03	0.17	
2017-05-08 22:09:38.942382	1 - -0.99	-0.03	-0.03	0.10	-	-0.02	0.11	1.01	-	0.03	0.02	0.17	
2017-05-08 22:09:38.973726	1 - -0.99	-0.03	-0.03	0.10	-	-0.02	0.11	1.00	-	0.04	0.01	0.17	
2017-05-08 22:09:38.976819	1 - -0.99	-0.03	-0.03	0.09	-	-0.02	0.12	0.99	-	0.04	-0.01	0.17	
2017-05-08 22:09:38.979314	1 - -0.99	-0.03	-0.03	0.09	-	-0.02	0.13	0.98	-	0.03	-0.02	0.17	
2017-05-08 22:09:38.982604	1 - -1.00	-0.03	-0.03	0.09	-	-0.01	0.13	0.97	-	0.02	-0.02	0.18	
2017-05-08 22:09:39.014007	1 - -1.00	-0.03	-0.03	0.09	-	-0.00	0.14	0.97	-	0.01	-0.02	0.18	
2017-05-08 22:09:39.016404	1 - -1.00	-0.03	-0.03	0.08	-	-0.00	0.14	0.96	-	-0.01	-0.02	0.19	
2017-05-08 22:09:39.018714	1 - -1.00	-0.03	-0.03	0.08	-	0.00	0.14	0.97	-	-0.02	-0.01	0.19	
2017-05-08 22:09:39.022361	1 - -1.00	-0.03	-0.03	0.08	-	0.00	0.15	0.97	-	-0.03	0.00	0.20	
2017-05-08 22:09:39.054276	1 - -1.00	-0.03	-0.03	0.07	-	-0.00	0.15	0.97	-	-0.05	0.00	0.21	
2017-05-08 22:09:39.056209	1 - -1.00	-0.03	-0.03	0.07	-	-0.00	0.15	0.97	-	-0.05	0.01	0.22	
2017-05-08 22:09:39.058659	1 - -1.00	-0.03	-0.03	0.07	-	-0.01	0.15	0.97	-	-0.05	0.01	0.23	
2017-05-08 22:09:39.061078	1 - -1.00	-0.03	-0.03	0.06	-	-0.01	0.15	0.97	-	-0.05	0.01	0.24	
2017-05-08 22:09:39.094415	1 - -1.00	-0.03	-0.03	0.06	-	-0.01	0.15	0.97	-	-0.05	0.01	0.25	
2017-05-08 22:09:39.096688	1 - -1.00	-0.03	-0.03	0.05	-	-0.02	0.15	0.97	-	-0.04	0.01	0.26	
2017-05-08 22:09:39.099111	1 - -1.00	-0.03	-0.03	0.05	-	-0.02	0.15	0.97	-	-0.04	0.00	0.27	
2017-05-08 22:09:39.101255	1 - -1.00	-0.03	-0.03	0.04	-	-0.02	0.15	0.97	-	-0.03	0.00	0.29	
2017-05-08 22:09:39.132477	1 - -1.00	-0.03	-0.03	0.04	-	-0.01	0.15	0.97	-	-0.02	0.00	0.31	
2017-05-08 22:09:39.134809	1 - -1.00	-0.03	-0.02	0.03	-	-0.01	0.16	0.97	-	-0.02	0.01	0.33	
2017-05-08 22:09:39.137338	1 - -1.00	-0.03	-0.02	0.03	-	0.00	0.16	0.96	-	-0.01	0.02	0.34	
2017-05-08 22:09:39.143752	1 - -1.00	-0.03	-0.02	0.02	-	0.01	0.17	0.96	-	0.00	0.03	0.36	
2017-05-08 22:09:39.174598	1 - -1.00	-0.03	-0.02	0.02	-	0.01	0.18	0.96	-	0.01	0.05	0.37	
2017-05-08 22:09:39.177302	1 - -1.00	-0.04	-0.03	0.01	-	0.02	0.19	0.96	-	0.01	0.05	0.37	
2017-05-08 22:09:39.179904	1 - -1.00	-0.04	-0.03	0.00	-	0.02	0.20	0.96	-	0.01	0.07	0.37	
2017-05-08 22:09:39.182225	1 - -1.00	-0.04	-0.03	-0.00	-	0.02	0.21	0.97	-	0.01	0.08	0.38	
2017-05-08 22:09:39.215877	1 - -1.00	-0.04	-0.03	-0.01	-	0.02	0.22	0.98	-	0.00	0.09	0.38	
2017-05-08 22:09:39.218864	1 - -1.00	-0.04	-0.03	-0.01	-	0.02	0.23	0.99	-	-0.01	0.10	0.38	
2017-05-08 22:09:39.220956	1 - -1.00	-0.04	-0.03	-0.02	-	0.02	0.24	1.00	-	-0.02	0.09	0.37	
2017-05-08 22:09:39.223827	1 - -1.00	-0.04	-0.03	-0.03	-	0.02	0.24	1.01	-	-0.05	0.08	0.37	
2017-05-08 22:09:39.255498	1 - -1.00	-0.04	-0.03	-0.03	-	0.02	0.24	1.02	-	-0.06	0.08	0.36	
2017-05-08 22:09:39.257589	1 - -1.00	-0.04	-0.03	-0.04	-	0.02	0.23	1.02	-	-0.07	0.08	0.35	
2017-05-08 22:09:39.259938	1 - -1.00	-0.04	-0.03	-0.04	-	0.02	0.23	1.02	-	-0.08	0.07	0.35	
2017-05-08 22:09:39.262320	1 - -1.00	-0.04	-0.03	-0.05	-	0.02	0.22	1.02	-	-0.09	0.06	0.34	
2017-05-08 22:09:39.303291	1 - -1.00	-0.04	-0.03	-0.06	-	0.02	0.20	1.02	-	-0.08	0.05	0.34	
2017-05-08 22:09:39.306079	1 - -1.00	-0.04	-0.03	-0.06	-	0.02	0.19	1.02	-	-0.08	0.04	0.34	
2017-05-08 22:09:39.308801	1 - -1.00	-0.04	-0.03	-0.07	-	0.02	0.18	1.01	-	-0.09	0.03	0.34	
2017-05-08 22:09:39.310925	1 - -1.00	-0.03	-0.03	-0.07	-	0.02	0.17	1.01	-	-0.09	0.03	0.34	
2017-05-08 22:09:39.313412	1 - -1.00	-0.03	-0.03	-0.08	-	0.02	0.16	1.00	-	-0.09	0.02	0.34	
2017-05-08 22:09:39.347182	1 - -1.00	-0.03	-0.03	-0.08	-	0.02	0.15	1.00	-	-0.10	0.02	0.34	
2017-05-08 22:09:39.349292	1 - -1.00	-0.03	-0.03	-0.09	-	0.02	0.14	0.99	-	-0.10	0.01	0.33	
2017-05-08 22:09:39.352359	1 - -0.99	-0.03	-0.03	-0.09	-	0.02	0.14	0.99	-	-0.10	0.02	0.33	
2017-05-08 22:09:39.354872	1 - -0.99	-0.03	-0.03	-0.10	-	0.02	0.13	0.99	-	-0.10	0.02	0.33	
2017-05-08 22:09:39.389927	1 - -0.99	-0.03	-0.03	-0.10	-	0.02	0.12	0.98	-	-0.09	0.02	0.32	
2017-05-08 22:09:39.391887	1 - -0.99	-0.03	-0.03	-0.11	-	0.01	0.12	0.98	-	-0.09	0.02	0.32	
2017-05-08 22:09:39.395036	1 - -0.99	-0.03	-0.03	-0.11	-	0.00	0.11	0.98	-	-0.09	0.01	0.31	
2017-05-08 22:09:39.397222	1 - -0.99	-0.03	-0.03	-0.12	-	-0.00	0.10	0.98	-	-0.10	0.00	0.31	
2017-05-08 22:09:39.428527	1 - -0.99	-0.02	-0.03	-0.12	-	-0.01	0.09	0.97	-	-0.10	0.00	0.30	
2017-05-08 22:09:39.430961	1 - -0.99	-0.02	-0.03	-0.13	-	-0.01	0.09	0.97	-	-0.10	0.00	0.29	
2017-05-08 22:09:39.433566	1 - -0.99	-0.02	-0.03	-0.13	-	-0.02	0.08	0.96	-	-0.10	-0.01	0.27	
2017-05-08 22:09:39.439034	1 - -0.99	-0.02	-0.03	-0.14	-	-0.02	0.07	0.96	-	-0.08	-0.01	0.26	
2017-05-08 22:09:39.445040	1 - -0.99	-0.02	-0.03	-0.14	-	-0.03	0.07	0.95	-	-0.07	-0.02	0.24	
2017-05-08 22:09:39.477451	1 - -0.99	-0.02	-0.03	-0.15	-	-0.03	0.07	0.95	-	-0.05	-0.02	0.23	
2017-05-08 22:09:39.479845	1 - -0.99	-0.02	-0.03	-0.15	-	-0.04	0.07	0.95	-	-0.04	-0.03	0.21	
2017-05-08 22:09:39.486942	1 - -0.99	-0.02	-0.03	-0.15	-	-0.04	0.07	0.95	-	-0.03	-0.05	0.21	
2017-05-08 22:09:39.491937	1 - -0.99	-0.02	-0.03	-0.16	-	-0.04	0.07	0.94	-	-0.03	-0.05	0.21	
2017-05-08 22:09:39.494049	1 - -0.99	-0.02	-0.03	-0.16	-	-0.04	0.07	0.94	-	-0.02	-0.06	0.19	
2017-05-08 22:09:39.526264	1 - -0.99	-0.02	-0.02	-0.16	-	-0.03	0.07	0.95	-	-0.02	-0.07	0.18	
2017-05-08 22:09:39.528937	1 - -0.99	-0.02	-0.02	-0.16	-	-0.03	0.07	0.95	-	-0.02	-0.08	0.16	
2017-05-08 22:09:39.531210	1 - -0.99	-0.02	-0.02	-0.17	-	-0.03	0.07	0.95	-	-0.04	-0.10	0.15	
2017-05-08 22:09:39.533834	1 - -0.99	-0.02	-0.02	-0.17	-	-0.02	0.08	0.96	-	-0.06	-0.11	0.12	
2017-05-08 22:09:39.566198	1 - -0.99	-0.02	-0.02	-0.17	-	-0.01	0.08	0.97	-	-0.08	-0.10	0.09	
2017-05-08 22:09:39.568306	1 - -0.98	-0.02	-0.02	-0.17	-	0.00	0.07	0.98	-	-0.07	-0.08	0.08	
2017-05-08 22:09:39.570790	1 - -0.98	-0.02	-0.01	-0.17	-	0.01	0.07	0.99	-	-0.05	-0.07	0.05	
2017-05-08 22:09:39.572513	1 - -0.98	-0.02	-0.01	-0.17	-	0.02	0.07	1.01	-	-0.02	-0.05	0.05	
2017-05-08 22:09:39.604923	1 - -0.98	-0.02	-0.01	-0.17	-	0.04	0.07	1.03	-	0.02	-0.02	0.04	
2017-05-08 22:09:39.607707	1 - -0.98	-0.02	-0.01	-0.18	-	0.05	0.08	1.06	-	0.05	0.03	0.05	
2017-05-08 22:09:39.610132	1 - -0.98	-0.02	-0.01	-0.18	-	0.05	0.08	1.09	-	0.09	0.08	0.05	
2017-05-08 22:09:39.612657	1 - -0.98	-0.02	-0.02	-0.18	-	0.02	0.09	1.12	-	0.15	0.11	0.07	
2017-05-08 22:09:39.643882	1 - -0.98	-0.02	-0.02	-0.18	-	-0.01	0.10	1.14	-	0.20	0.09	0.08	
2017-05-08 22:09:39.646454	1 - -0.98	-0.03	-0.02	-0.18	-	-0.05	0.13	1.16	-	0.21	0.05	0.09	
2017-05-08 22:09:39.648948	1 - -0.98	-0.03	-0.02	-0.18	-	-0.08	0.15	1.17	-	0.17	-0.02	0.09	
2017-05-08 22:09:39.652750	1 - -0.98	-0.03	-0.02	-0.18	-	-0.08	0.17	1.17	-	0.07	-0.08	0.08	
2017-05-08 22:09:39.659130	1 - -0.98	-0.03	-0.02	-0.18	-	-0.07	0.17	1.16	-	-0.04	-0.11	0.07	
2017-05-08 22:09:39.691133	1 - -0.98	-0.03	-0.02	-0.18	-	-0.03	0.16	1.15	-	-0.10	-0.11	0.05	
2017-05-08 22:09:39.693800	1 - -0.98	-0.03	-0.02	-0.19	-	0.00	0.14	1.12	-	-0.13	-0.08	0.05	
2017-05-08 22:09:39.696763	1 - -0.98	-0.03	-0.01	-0.19	-	0.04	0.11	1.09	-	-0.15	-0.04	0.06	
2017-05-08 22:09:39.699323	1 - -0.98	-0.03	-0.01	-0.19	-	0.06	0.08	1.06	-	-0.15	-0.01	0.06	
2017-05-08 22:09:39.714165	1 - -0.98	-0.02	-0.01	-0.19	-	0.08	0.06	1.04	-	-0.15	0.02	0.06	
2017-05-08 22:09:39.716360	1 - -0.98	-0.02	-0.01	-0.19	-	0.08	0.04	1.03	-	-0.16	0.03	0.06	
2017-05-08 22:09:39.747812	1 - -0.98	-0.02	-0.01	-0.19	-	0.08	0.02	1.03	-	-0.18	0.04	0.05	
2017-05-08 22:09:39.751749	1 - -0.98	-0.02	-0.01	-0.19	-	0.07	-0.00	1.04	-	-0.20	0.07	0.05	
2017-05-08 22:09:39.758097	1 - -0.98	-0.01	-0.01	-0.19	-	0.06	-0.02	1.05	-	-0.24	0.08	0.04	
2017-05-08 22:09:39.759455	1 - -0.98	-0.01	-0.01	-0.19	-	0.04	-0.04	1.06	-	-0.25	0.08	0.04	
2017-05-08 22:09:39.793060	1 - -0.98	-0.00	-0.01	-0.19	-	0.03	-0.07	1.06	-	-0.22	0.08	0.03	
2017-05-08 22:09:39.795852	1 - -0.98	0.00	-0.01	-0.19	-	0.01	-0.09	1.05	-	-0.20	0.07	0.03	
2017-05-08 22:09:39.798413	1 - -0.98	0.00	-0.01	-0.19	-	0.00	-0.11	1.04	-	-0.17	0.05	0.02	
2017-05-08 22:09:39.835938	1 - -0.98	0.01	-0.01	-0.20	-	-0.00	-0.12	1.03	-	-0.13	0.04	0.03	
2017-05-08 22:09:39.838265	1 - -0.98	0.01	-0.01	-0.20	-	0.00	-0.13	1.02	-	-0.10	0.03	0.03	
2017-05-08 22:09:39.839830	1 - -0.98	0.01	-0.01	-0.20	-	0.01	-0.13	1.00	-	-0.08	0.04	0.03	
2017-05-08 22:09:39.843019	1 - -0.98	0.01	-0.01	-0.20	-	0.01	-0.13	0.99	-	-0.05	0.05	0.02	
2017-05-08 22:09:39.847004	1 - -0.98	0.01	-0.01	-0.20	-	0.01	-0.12	0.97	-	-0.04	0.06	0.02	
2017-05-08 22:09:39.879566	1 - -0.98	0.02	-0.01	-0.20	-	0.00	-0.12	0.96	-	-0.03	0.05	0.02	
2017-05-08 22:09:39.882017	1 - -0.98	0.02	-0.02	-0.20	-	-0.00	-0.11	0.94	-	-0.02	0.05	0.02	
2017-05-08 22:09:39.884369	1 - -0.98	0.02	-0.02	-0.20	-	-0.01	-0.10	0.93	-	-0.02	0.03	0.02	
2017-05-08 22:09:39.887087	1 - -0.98	0.02	-0.02	-0.20	-	-0.01	-0.09	0.92	-	-0.02	0.02	0.02	
2017-05-08 22:09:39.918434	1 - -0.98	0.02	-0.02	-0.20	-	-0.00	-0.07	0.91	-	-0.01	0.02	0.02	
2017-05-08 22:09:39.920909	1 - -0.98	0.02	-0.02	-0.20	-	-0.00	-0.06	0.91	-	-0.01	0.01	0.03	
2017-05-08 22:09:39.923462	1 - -0.98	0.02	-0.02	-0.20	-	-0.00	-0.04	0.90	-	0.01	0.00	0.05	
2017-05-08 22:09:39.926859	1 - -0.98	0.02	-0.02	-0.20	-	-0.01	-0.02	0.89	-	0.02	-0.02	0.06	
2017-05-08 22:09:39.958419	1 - -0.98	0.02	-0.02	-0.20	-	-0.02	-0.01	0.88	-	0.02	-0.06	0.08	
2017-05-08 22:09:39.960582	1 - -0.98	0.02	-0.01	-0.20	-	-0.02	0.01	0.88	-	0.02	-0.10	0.10	
2017-05-08 22:09:39.963331	1 - -0.98	0.01	-0.01	-0.21	-	-0.03	0.02	0.88	-	0.00	-0.12	0.11	
2017-05-08 22:09:39.967156	1 - -0.98	0.01	-0.01	-0.21	-	-0.02	0.03	0.88	-	-0.01	-0.14	0.14	
2017-05-08 22:09:39.998419	1 - -0.98	0.01	-0.01	-0.21	-	-0.02	0.05	0.89	-	-0.02	-0.15	0.16	
2017-05-08 22:09:40.000841	1 - -0.98	0.01	-0.01	-0.21	-	-0.01	0.06	0.90	-	-0.02	-0.14	0.18	
2017-05-08 22:09:40.003448	1 - -0.98	0.01	-0.00	-0.22	-	-0.01	0.08	0.91	-	-0.02	-0.13	0.20	
2017-05-08 22:09:40.007277	1 - -0.98	0.01	-0.00	-0.22	-	-0.00	0.10	0.93	-	-0.02	-0.11	0.21	
2017-05-08 22:09:40.040835	1 - -0.97	0.01	-0.00	-0.22	-	0.00	0.11	0.95	-	0.00	-0.11	0.22	
2017-05-08 22:09:40.043056	1 - -0.97	0.01	0.00	-0.23	-	0.01	0.13	0.97	-	0.02	-0.11	0.24	
2017-05-08 22:09:40.045550	1 - -0.97	0.01	0.00	-0.23	-	0.01	0.14	0.99	-	0.05	-0.11	0.26	
2017-05-08 22:09:40.048281	1 - -0.97	0.00	0.00	-0.24	-	0.02	0.16	1.01	-	0.08	-0.11	0.28	
2017-05-08 22:09:40.079491	1 - -0.97	0.00	0.00	-0.24	-	0.03	0.17	1.04	-	0.11	-0.09	0.31	
2017-05-08 22:09:40.081871	1 - -0.97	-0.00	0.00	-0.25	-	0.03	0.19	1.08	-	0.15	-0.05	0.34	
2017-05-08 22:09:40.084387	1 - -0.97	-0.01	0.00	-0.25	-	0.01	0.20	1.11	-	0.17	-0.03	0.36	
2017-05-08 22:09:40.088025	1 - -0.97	-0.01	0.00	-0.26	-	-0.01	0.22	1.14	-	0.15	-0.02	0.37	
2017-05-08 22:09:40.104386	1 - -0.96	-0.01	0.00	-0.26	-	-0.03	0.24	1.16	-	0.10	-0.02	0.39	
2017-05-08 22:09:40.106741	1 - -0.96	-0.01	0.00	-0.27	-	-0.05	0.26	1.18	-	0.04	-0.02	0.40	
2017-05-08 22:09:40.162115	1 - -0.96	-0.01	0.00	-0.27	-	-0.05	0.27	1.19	-	-0.04	-0.01	0.39	
2017-05-08 22:09:40.164355	1 - -0.96	-0.01	0.00	-0.28	-	-0.04	0.27	1.19	-	-0.08	0.02	0.37	
2017-05-08 22:09:40.165516	1 - -0.96	-0.01	0.00	-0.29	-	-0.02	0.25	1.19	-	-0.10	0.06	0.34	
2017-05-08 22:09:40.169443	1 - -0.96	-0.01	-0.00	-0.29	-	-0.02	0.23	1.19	-	-0.09	0.10	0.34	
2017-05-08 22:09:40.171956	1 - -0.96	-0.01	-0.00	-0.30	-	-0.02	0.21	1.19	-	-0.06	0.13	0.34	
2017-05-08 22:09:40.174480	1 - -0.95	-0.01	-0.00	-0.30	-	-0.04	0.20	1.19	-	-0.03	0.12	0.33	
2017-05-08 22:09:40.176933	1 - -0.95	-0.01	-0.01	-0.31	-	-0.06	0.18	1.19	-	0.00	0.11	0.32	
2017-05-08 22:09:40.208361	1 - -0.95	-0.01	-0.01	-0.31	-	-0.08	0.17	1.17	-	0.03	0.06	0.33	
2017-05-08 22:09:40.210607	1 - -0.95	-0.01	-0.01	-0.32	-	-0.10	0.17	1.15	-	0.05	0.01	0.34	
2017-05-08 22:09:40.213257	1 - -0.95	-0.01	-0.01	-0.32	-	-0.10	0.17	1.11	-	0.07	-0.05	0.33	
2017-05-08 22:09:40.217437	1 - -0.94	-0.02	-0.01	-0.33	-	-0.10	0.16	1.07	-	0.08	-0.11	0.33	
2017-05-08 22:09:40.249646	1 - -0.94	-0.02	-0.01	-0.33	-	-0.08	0.16	1.02	-	0.10	-0.15	0.32	
2017-05-08 22:09:40.251939	1 - -0.94	-0.02	-0.01	-0.34	-	-0.06	0.16	0.96	-	0.11	-0.18	0.32	
2017-05-08 22:09:40.257025	1 - -0.94	-0.02	-0.00	-0.34	-	-0.03	0.16	0.92	-	0.11	-0.21	0.31	
2017-05-08 22:09:40.259968	1 - -0.94	-0.03	-0.00	-0.35	-	-0.01	0.16	0.88	-	0.11	-0.22	0.32	
2017-05-08 22:09:40.293982	1 - -0.94	-0.03	0.00	-0.35	-	0.01	0.16	0.85	-	0.09	-0.22	0.34	
2017-05-08 22:09:40.296589	1 - -0.93	-0.03	0.00	-0.36	-	0.03	0.17	0.84	-	0.06	-0.22	0.34	
2017-05-08 22:09:40.298839	1 - -0.93	-0.04	0.01	-0.36	-	0.05	0.17	0.83	-	0.03	-0.21	0.34	
2017-05-08 22:09:40.301084	1 - -0.93	-0.04	0.01	-0.37	-	0.07	0.18	0.83	-	-0.01	-0.19	0.34	
2017-05-08 22:09:40.332195	1 - -0.93	-0.04	0.01	-0.37	-	0.08	0.17	0.83	-	-0.05	-0.17	0.35	
2017-05-08 22:09:40.334744	1 - -0.93	-0.04	0.02	-0.38	-	0.09	0.17	0.83	-	-0.08	-0.15	0.36	
2017-05-08 22:09:40.350754	1 - -0.92	-0.04	0.02	-0.38	-	0.09	0.16	0.83	-	-0.10	-0.14	0.37	
2017-05-08 22:09:40.353179	1 - -0.92	-0.04	0.02	-0.39	-	0.10	0.15	0.85	-	-0.11	-0.11	0.37	
2017-05-08 22:09:40.355711	1 - -0.92	-0.04	0.02	-0.39	-	0.10	0.14	0.87	-	-0.11	-0.06	0.37	
2017-05-08 22:09:40.358162	1 - -0.92	-0.04	0.03	-0.40	-	0.09	0.13	0.89	-	-0.13	-0.01	0.36	
2017-05-08 22:09:40.389536	1 - -0.91	-0.03	0.03	-0.40	-	0.07	0.13	0.93	-	-0.17	0.02	0.34	
2017-05-08 22:09:40.391962	1 - -0.91	-0.03	0.03	-0.41	-	0.05	0.13	0.97	-	-0.20	0.04	0.32	
2017-05-08 22:09:40.394407	1 - -0.91	-0.03	0.03	-0.41	-	0.02	0.13	1.00	-	-0.24	0.05	0.30	
2017-05-08 22:09:40.398293	1 - -0.91	-0.02	0.03	-0.42	-	-0.00	0.12	1.04	-	-0.30	0.03	0.26	
2017-05-08 22:09:40.431085	1 - -0.91	-0.02	0.03	-0.42	-	-0.03	0.11	1.05	-	-0.34	0.01	0.19	
2017-05-08 22:09:40.433437	1 - -0.91	-0.01	0.03	-0.42	-	-0.05	0.09	1.05	-	-0.36	-0.04	0.15	
2017-05-08 22:09:40.438435	1 - -0.91	-0.01	0.03	-0.42	-	-0.06	0.05	1.04	-	-0.37	-0.08	0.15	
2017-05-08 22:09:40.440917	1 - -0.90	-0.00	0.04	-0.42	-	-0.05	0.02	1.02	-	-0.32	-0.11	0.13	
2017-05-08 22:09:40.453534	1 - -0.90	0.00	0.04	-0.43	-	-0.03	-0.01	0.99	-	-0.27	-0.14	0.11	
2017-05-08 22:09:40.461259	1 - -0.90	0.00	0.04	-0.43	-	0.00	-0.03	0.95	-	-0.22	-0.17	0.11	
2017-05-08 22:09:40.496037	1 - -0.90	0.00	0.05	-0.43	-	0.04	-0.05	0.91	-	-0.16	-0.20	0.10	
2017-05-08 22:09:40.498418	1 - -0.90	0.01	0.05	-0.43	-	0.08	-0.07	0.87	-	-0.11	-0.22	0.09	
2017-05-08 22:09:40.501143	1 - -0.90	0.00	0.06	-0.43	-	0.12	-0.07	0.85	-	-0.06	-0.21	0.06	
2017-05-08 22:09:40.505925	1 - -0.90	0.00	0.06	-0.43	-	0.14	-0.07	0.85	-	0.02	-0.17	0.03	
2017-05-08 22:09:40.512170	1 - -0.90	0.00	0.06	-0.43	-	0.14	-0.05	0.87	-	0.09	-0.14	-0.01	
2017-05-08 22:09:40.546008	1 - -0.90	-0.00	0.06	-0.43	-	0.13	-0.03	0.91	-	0.15	-0.14	-0.02	
2017-05-08 22:09:40.547746	1 - -0.90	-0.01	0.06	-0.43	-	0.10	-0.00	0.95	-	0.15	-0.18	0.01	
2017-05-08 22:09:40.565900	2 - -0.90	-0.01	0.07	-0.43	-	0.07	0.05	1.02	-	0.01	-0.31	0.08	
2017-05-08 22:09:40.568397	1 - -0.90	-0.01	0.07	-0.44	-	0.10	0.06	1.06	-	-0.07	-0.30	0.08	
2017-05-08 22:09:40.570622	1 - -0.90	-0.01	0.08	-0.44	-	0.14	0.07	1.09	-	-0.10	-0.22	0.06	
2017-05-08 22:09:40.575976	1 - -0.90	-0.01	0.08	-0.44	-	0.16	0.06	1.12	-	-0.08	-0.11	0.05	
2017-05-08 22:09:40.606987	1 - -0.90	-0.01	0.08	-0.44	-	0.18	0.06	1.14	-	-0.03	-0.02	0.05	
2017-05-08 22:09:40.609326	1 - -0.90	-0.02	0.08	-0.44	-	0.17	0.06	1.18	-	0.04	0.05	0.05	
2017-05-08 22:09:40.611736	1 - -0.90	-0.02	0.08	-0.44	-	0.14	0.07	1.22	-	0.09	0.11	0.08	
2017-05-08 22:09:40.615689	1 - -0.89	-0.02	0.07	-0.44	-	0.10	0.10	1.28	-	0.12	0.18	0.09	
2017-05-08 22:09:40.671841	1 - -0.89	-0.02	0.07	-0.44	-	0.05	0.13	1.34	-	0.12	0.21	0.11	
2017-05-08 22:09:40.674258	1 - -0.89	-0.02	0.06	-0.44	-	-0.01	0.16	1.39	-	0.08	0.22	0.11	
2017-05-08 22:09:40.676753	1 - -0.89	-0.02	0.06	-0.45	-	-0.07	0.19	1.41	-	0.00	0.18	0.14	
2017-05-08 22:09:40.679454	1 - -0.89	-0.01	0.05	-0.45	-	-0.11	0.20	1.40	-	-0.08	0.10	0.16	
2017-05-08 22:09:40.681660	1 - -0.89	-0.01	0.05	-0.45	-	-0.12	0.18	1.36	-	-0.15	0.04	0.19	
2017-05-08 22:09:40.702081	1 - -0.89	-0.01	0.05	-0.45	-	-0.11	0.16	1.30	-	-0.19	0.00	0.24	
2017-05-08 22:09:40.705340	1 - -0.89	-0.01	0.05	-0.46	-	-0.08	0.13	1.21	-	-0.19	-0.02	0.27	
2017-05-08 22:09:40.707837	1 - -0.89	-0.00	0.05	-0.46	-	-0.04	0.12	1.11	-	-0.18	-0.02	0.29	
2017-05-08 22:09:40.709533	1 - -0.88	-0.00	0.06	-0.47	-	-0.01	0.10	1.01	-	-0.15	-0.02	0.31	
2017-05-08 22:09:40.715565	1 - -0.88	-0.00	0.06	-0.47	-	0.02	0.09	0.92	-	-0.10	-0.02	0.34	
2017-05-08 22:09:40.752017	1 - -0.88	-0.00	0.06	-0.48	-	0.04	0.09	0.82	-	-0.06	-0.03	0.37	
2017-05-08 22:09:40.753196	1 - -0.88	-0.00	0.06	-0.48	-	0.06	0.09	0.74	-	-0.03	-0.05	0.38	
2017-05-08 22:09:40.757019	1 - -0.87	-0.00	0.06	-0.49	-	0.07	0.10	0.68	-	-0.02	-0.05	0.41	
2017-05-08 22:09:40.758179	1 - -0.87	-0.00	0.06	-0.49	-	0.09	0.11	0.62	-	-0.01	-0.06	0.43	
2017-05-08 22:09:40.790934	1 - -0.86	-0.00	0.06	-0.50	-	0.10	0.13	0.58	-	0.00	-0.06	0.44	
2017-05-08 22:09:40.795658	1 - -0.86	-0.00	0.06	-0.50	-	0.12	0.15	0.55	-	0.00	-0.05	0.44	
2017-05-08 22:09:40.798179	1 - -0.86	-0.00	0.06	-0.51	-	0.12	0.16	0.53	-	0.00	-0.05	0.44	
2017-05-08 22:09:40.800655	1 - -0.85	-0.01	0.06	-0.52	-	0.13	0.18	0.53	-	0.01	-0.05	0.45	
2017-05-08 22:09:40.803417	1 - -0.85	-0.01	0.06	-0.52	-	0.12	0.20	0.54	-	0.01	-0.05	0.47	
2017-05-08 22:09:40.807073	1 - -0.85	-0.01	0.06	-0.53	-	0.10	0.22	0.57	-	0.01	-0.06	0.49	
2017-05-08 22:09:40.839502	1 - -0.84	-0.01	0.06	-0.54	-	0.08	0.24	0.62	-	0.02	-0.08	0.50	
2017-05-08 22:09:40.841156	1 - -0.84	-0.01	0.06	-0.54	-	0.04	0.27	0.68	-	0.00	-0.12	0.53	
2017-05-08 22:09:40.843279	1 - -0.83	-0.01	0.06	-0.55	-	0.00	0.30	0.74	-	0.01	-0.19	0.56	
2017-05-08 22:09:40.846938	1 - -0.83	-0.01	0.07	-0.56	-	-0.03	0.33	0.79	-	-0.05	-0.31	0.60	
2017-05-08 22:09:40.882188	1 - -0.82	-0.02	0.07	-0.57	-	-0.01	0.35	0.85	-	-0.15	-0.39	0.63	
2017-05-08 22:09:40.884235	1 - -0.81	-0.02	0.08	-0.57	-	0.06	0.36	0.91	-	-0.26	-0.41	0.64	
2017-05-08 22:09:40.886477	1 - -0.81	-0.02	0.08	-0.58	-	0.17	0.34	0.96	-	-0.37	-0.33	0.65	
2017-05-08 22:09:40.890188	1 - -0.80	-0.02	0.09	-0.59	-	0.29	0.31	1.04	-	-0.44	-0.12	0.66	
2017-05-08 22:09:40.907296	1 - -0.80	-0.01	0.10	-0.60	-	0.37	0.26	1.11	-	-0.43	0.14	0.64	
2017-05-08 22:09:40.911751	1 - -0.79	-0.00	0.09	-0.60	-	0.39	0.22	1.21	-	-0.35	0.37	0.63	
2017-05-08 22:09:40.930351	1 - -0.79	0.01	0.09	-0.61	-	0.37	0.18	1.32	-	-0.24	0.54	0.65	
2017-05-08 22:09:40.933091	1 - -0.78	0.01	0.08	-0.62	-	0.27	0.17	1.40	-	-0.12	0.65	0.66	
